unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1.52937E+12,6-19-2018,XRP-USDT,0.53835,0.56185,0.5207,0.54834,28857265.3,15666561.3
1.52928E+12,6-18-2018,XRP-USDT,0.52669,0.5535,0.50818,0.5387,33893328.6,17838659.68
1.52919E+12,6-17-2018,XRP-USDT,0.53232,0.5437,0.51999,0.52617,33461820.8,17731742.41
1.52911E+12,6-16-2018,XRP-USDT,0.53224,0.5385,0.51733,0.53275,26240580.6,13928650.36
1.52902E+12,6-15-2018,XRP-USDT,0.55765,0.55927,0.52447,0.53258,25702497.7,14014574.41
1.52893E+12,6-14-2018,XRP-USDT,0.52863,0.569,0.51934,0.55769,35000456.5,19168374.22
1.52885E+12,6-13-2018,XRP-USDT,0.5556,0.56124,0.50401,0.52862,36877773.15,19678707.39
1.52876E+12,6-12-2018,XRP-USDT,0.59901,0.5991,0.5415,0.5556,29332950.65,16778215.95
1.52868E+12,6-11-2018,XRP-USDT,0.58202,0.6,0.56,0.59989,23744329.91,13711198.3
1.52859E+12,6-10-2018,XRP-USDT,0.65687,0.6585,0.55,0.58201,47688606.63,28984633.46
1.5285E+12,6-9-2018,XRP-USDT,0.67211,0.68,0.65514,0.6574,31323211.84,20988079.87
1.52842E+12,6-8-2018,XRP-USDT,0.6777,0.68,0.65832,0.6721,32089604.02,21502857.32
1.52833E+12,6-7-2018,XRP-USDT,0.6738,0.69,0.67089,0.67756,35031819.04,23809284.71
1.52824E+12,6-6-2018,XRP-USDT,0.67507,0.6833,0.653,0.6741,34326183.79,22997564.65
1.52816E+12,6-5-2018,XRP-USDT,0.65508,0.686,0.6328,0.67464,42509387.77,28070582.13
1.52807E+12,6-4-2018,XRP-USDT,0.6901,0.707,0.6351,0.65507,48289982.65,32100617.09
1.52798E+12,6-3-2018,XRP-USDT,0.64285,0.69101,0.63862,0.6901,37142715.53,24486265.64
1.5279E+12,6-2-2018,XRP-USDT,0.62236,0.65204,0.61513,0.64269,37211532.2,23702560.12
1.52781E+12,6-1-2018,XRP-USDT,0.6114,0.62428,0.6024,0.62151,34403361.87,21071397.53
1.52772E+12,5-31-2018,XRP-USDT,0.60051,0.62255,0.58829,0.6114,33579966.89,20482812.81
1.52764E+12,5-30-2018,XRP-USDT,0.5997,0.626,0.58101,0.60149,31305613.07,18886579.36
1.52755E+12,5-29-2018,XRP-USDT,0.54689,0.60921,0.54303,0.59998,30948291.22,17917595.54
1.52747E+12,5-28-2018,XRP-USDT,0.60417,0.6091,0.5434,0.54689,29854808.11,17222339.89
1.52738E+12,5-27-2018,XRP-USDT,0.60907,0.648,0.59705,0.60416,23735080.8,14343498.07
1.52729E+12,5-26-2018,XRP-USDT,0.60596,0.62618,0.59771,0.60852,25800066.42,15835491.89
1.52721E+12,5-25-2018,XRP-USDT,0.62966,0.63391,0.59336,0.60459,20060607.91,12208461.53
1.52712E+12,5-24-2018,XRP-USDT,0.59053,0.64,0.57617,0.62814,14214140.1,8700112.876
1.52703E+12,5-23-2018,XRP-USDT,0.63782,0.64488,0.5731,0.59198,20078062.21,12176385.09
1.52695E+12,5-22-2018,XRP-USDT,0.67612,0.67817,0.635,0.63782,7567010.71,4982003.425
1.52686E+12,5-21-2018,XRP-USDT,0.6994,0.705,0.66666,0.67612,7908213.57,5420030.289
1.52677E+12,5-20-2018,XRP-USDT,0.67483,0.70659,0.668,0.6994,8055673.92,5558451.016
1.52669E+12,5-19-2018,XRP-USDT,0.67698,0.69139,0.6611,0.67339,6854397.75,4624460.531
1.5266E+12,5-18-2018,XRP-USDT,0.65849,0.68255,0.646,0.67766,10140675.13,6745876.692
1.52652E+12,5-17-2018,XRP-USDT,0.70942,0.712,0.6482,0.65849,10070061.14,6897498.182
1.52643E+12,5-16-2018,XRP-USDT,0.689,0.712,0.65756,0.70585,11182432.7,7602189.992
1.52634E+12,5-15-2018,XRP-USDT,0.72695,0.74892,0.6801,0.689,12951988.45,9315740.473
1.52626E+12,5-14-2018,XRP-USDT,0.72999,0.7499,0.68585,0.72694,21771364.96,15661876.54
1.52617E+12,5-13-2018,XRP-USDT,0.68192,0.7501,0.66456,0.72999,17521261.77,12503150.52
1.52608E+12,5-12-2018,XRP-USDT,0.67376,0.71,0.62519,0.68522,18181151.11,12223888.84
1.526E+12,5-11-2018,XRP-USDT,0.7492,0.75602,0.64758,0.6761,31292480.04,21611338.05
1.52591E+12,5-10-2018,XRP-USDT,0.79481,0.80572,0.74085,0.74558,10136895.73,7949198.409
1.52582E+12,5-9-2018,XRP-USDT,0.80667,0.81894,0.7569,0.79481,13982375.89,11014807.24
1.52574E+12,5-8-2018,XRP-USDT,0.8249,0.84802,0.792,0.80667,12971303.18,10571844.13
1.52565E+12,5-7-2018,XRP-USDT,0.86482,0.86886,0.8,0.8249,17303486.4,14192279.73
1.52556E+12,5-6-2018,XRP-USDT,0.9028,0.918,0.83774,0.86483,16002035.8,13997141.56
1.52548E+12,5-5-2018,XRP-USDT,0.8898,0.935,0.888,0.9028,16816165.3,15282000.08
1.52539E+12,5-4-2018,XRP-USDT,0.5,1.5,0.5,0.8899,20890213.82,18946724.69
